timestamp,pid,process_name,memory_mb
2026/04/30 15:39:01.866,1753590,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,9597.0
2026/04/30 15:49:01.898,1384989,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,15887.0
2026/04/30 15:49:01.898,1722000,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,4795.0
2026/04/30 15:49:01.898,1753590,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,9599.0
2026/04/30 15:59:01.933,1384989,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,15887.0
2026/04/30 15:59:01.933,1722000,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,4795.0
2026/04/30 15:59:01.933,1753590,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,9599.0
2026/04/30 16:09:01.966,1384989,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,15887.0
2026/04/30 16:09:01.966,1722000,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,4795.0
2026/04/30 16:09:01.966,1753590,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,9599.0
2026/04/30 16:19:01.994,1384989,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,15887.0
2026/04/30 16:19:01.994,1722000,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,4795.0
2026/04/30 16:19:01.994,1753590,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,9599.0
2026/04/30 16:29:02.024,1384989,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,15887.0
2026/04/30 16:29:02.024,1722000,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,4795.0
2026/04/30 16:29:02.024,1753590,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,9599.0
2026/04/30 16:29:02.024,1921337,/bigdata/md5_sd9f3ce68ff2a07962f3d3c00654/Aplicatie-Licenta/env_sae_new/bin/python,525.0
2026/04/30 16:39:02.057,1384989,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,15887.0
2026/04/30 16:39:02.057,1722000,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,4795.0
2026/04/30 16:39:02.057,1753590,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,9599.0
2026/04/30 16:39:02.057,1921337,/bigdata/md5_sd9f3ce68ff2a07962f3d3c00654/Aplicatie-Licenta/env_sae_new/bin/python,525.0
2026/04/30 16:49:02.082,1384989,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,15887.0
2026/04/30 16:49:02.082,1722000,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,4795.0
2026/04/30 16:49:02.082,1753590,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,9599.0
2026/04/30 16:49:02.082,1921337,/bigdata/md5_sd9f3ce68ff2a07962f3d3c00654/Aplicatie-Licenta/env_sae_new/bin/python,557.0
2026/04/30 16:59:02.109,1384989,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,15887.0
2026/04/30 16:59:02.109,1722000,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,4795.0
2026/04/30 16:59:02.109,1753590,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,9599.0
2026/04/30 16:59:02.109,1941014,/bigdata/md5_sd9f3ce68ff2a07962f3d3c00654/Aplicatie-Licenta/env_sae_new/bin/python,417.0
2026/04/30 17:09:02.138,1384989,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,15887.0
2026/04/30 17:09:02.138,1722000,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,4795.0
2026/04/30 17:09:02.138,1753590,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,9599.0
2026/04/30 17:09:02.138,1941014,/bigdata/md5_sd9f3ce68ff2a07962f3d3c00654/Aplicatie-Licenta/env_sae_new/bin/python,525.0
2026/04/30 17:19:02.173,1384989,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,15887.0
2026/04/30 17:19:02.173,1722000,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,4795.0
2026/04/30 17:19:02.173,1753590,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,9599.0
2026/04/30 17:19:02.173,1941014,/bigdata/md5_sd9f3ce68ff2a07962f3d3c00654/Aplicatie-Licenta/env_sae_new/bin/python,525.0
2026/04/30 17:29:02.206,1384989,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,15887.0
2026/04/30 17:29:02.206,1722000,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,4795.0
2026/04/30 17:29:02.206,1753590,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,9599.0
2026/04/30 17:39:02.241,1384989,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,15887.0
2026/04/30 17:39:02.241,1722000,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,4795.0
2026/04/30 17:39:02.241,1753590,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,9599.0
2026/04/30 17:49:02.273,1384989,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,15887.0
2026/04/30 17:49:02.273,1722000,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,4795.0
2026/04/30 17:49:02.273,1753590,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,9599.0
2026/04/30 17:59:02.308,1384989,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,15887.0
2026/04/30 17:59:02.308,1722000,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,4795.0
2026/04/30 17:59:02.308,1753590,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,9599.0
2026/04/30 18:09:02.330,1384989,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,15887.0
2026/04/30 18:09:02.330,1722000,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,4795.0
2026/04/30 18:09:02.330,1753590,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,9599.0
2026/04/30 18:19:02.349,1384989,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,15887.0
2026/04/30 18:19:02.349,1722000,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,4795.0
2026/04/30 18:19:02.349,1753590,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,9599.0
2026/04/30 18:29:02.372,1384989,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,15887.0
2026/04/30 18:29:02.372,1722000,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,4795.0
2026/04/30 18:29:02.372,1753590,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,9599.0
2026/04/30 18:39:02.391,1384989,/bigdata/md5_s0a29af7ba591fa558ce3d990508/venv/bin/python,15887.0
2026/04/30 18:39:02.391,1722000,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,4795.0
2026/04/30 18:39:02.391,1753590,/bigdata/md5_s9055eb881c182cc82d1ab85ba6c/venv/bin/python,9599.0
